X,Y,OBJECTID_1,Name,County,Address_Li,City,ZIP,Source,GlobalID,last_edited_date,Subtype,Type
-84.3354002938347,34.1039615443322,226,Moss Hill Farm,Fulton,13230 Freemanville Road,Milton,0,ALFI,{85B1DF7D-24A4-4193-A7CF-336C171159FE},2015/02/05 17:47:44+00,Unclassified,Farm
-84.3765727381668,34.1629603817877,227,Morning Glory Farm,Cherokee,Roper Road, ,0,ALFI,{B10A182B-3ACD-4C8C-8793-D8BC96867B41},2015/02/05 17:47:44+00,Unclassified,Farm
-84.2141971034922,33.7482543206058,228,Mealor Family Farm,DeKalb,Mercer Road, ,0,ALFI,{7CC31C99-79D3-48D1-8D7D-D1AF8232D3B1},2015/02/05 17:47:44+00,Unclassified,Farm
-84.2010953611444,33.5600240410998,229,Mayflor Farms LLC,Henry,Old Conyers Road, ,0,ALFI,{24EF00A6-06D0-4598-BBD2-61234603964C},2015/02/05 17:47:44+00,Unclassified,Farm
-84.5039015756748,33.7331499471422,230,Mays High School Orchard,Fulton,Benjamin E. Mays Drive,Atlanta,0,ALFI,{151BCA06-450D-4699-A88C-72F4FC75FEF2},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.7400608109485,33.5451258993621,231,Manyfold Farm,Fulton,Rico Road,Chattahoochee Hills,0,ALFI,{51162BDC-B144-4507-AA96-71D6B238DED5},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3264248584732,34.1333458162584,232,Luna Ridge Farm,Fulton,Wood Road,Milton,0,ALFI,{83841796-6AFF-4B72-9098-08E545214768},2015/02/05 17:47:45+00,Unclassified,Farm
-84.6827538490678,33.6662655607994,233,Skylight Farm - Glover Family Farm (formerly Le Tre Lune [L3L] Farm),Douglas,Highway 166, ,0,ALFI,{9CD7DE2A-4F2C-4A80-A5C9-9541FBE42E2E},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3545897509985,33.7514320160694,234,Lang Carson Park Community Garden (R-Town Community Garden),Fulton,Flat Shoals Avenue,Atlanta,0,ALFI,{E90F8324-3E32-44D1-8DA9-2896482DC2EB},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.3546099948212,33.7515476886099,235,Lang Carson Park Community Garden (R-Town Community Garden),Fulton,Flat Shoals Avenue,Atlanta,0,Park Pride,{20D71AC0-7B64-4D45-A373-9079408E1165},2015/01/30 21:10:09+00,Community,Garden
-84.4350135302871,33.7423844388825,236,KIPP Strive Academy Urban Orchard,Fulton,Lucile Avenue SW,Atlanta,0,ALFI,{66BFAF06-E878-47E9-ABC7-956635EBAFEF},2016/06/14 15:05:20+00,Unclassified,Orchard
-84.3810596711089,34.0183163173919,237,Kenari Company Farm,Fulton,Hightower Road,Roswell,0,ALFI,{D3861732-E168-46F9-B2E8-71FE82285CE6},2015/02/05 17:47:45+00,Unclassified,Farm
-84.4077032633471,34.2923845730197,238,Joyful Noise Acres Farm,Cherokee,Allison Lane, ,0,ALFI,{D2C72B0B-29BC-476F-BCB0-39F8FADD7E5B},2015/02/05 17:47:45+00,Unclassified,Farm
-84.1335770566836,33.5606922414357,239,Jonathan Toenneges Farm,Henry,Asa Moseley Road, ,0,ALFI,{9A6EA079-EECD-43C2-8981-1B5CF9DB9356},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2406554031051,33.7984769025552,240,Jolly Avenue - Global Growers,DeKalb,Jolly Avenue, ,0,ACFB_ALFI,{14AACC15-293E-4CDE-AA03-68D89584E09E},2015/01/30 21:10:10+00,Community,Garden
-84.0311458416987,33.9443933031733,241,Jamos Organics,Gwinnett,Monfort Road NW, ,0,ALFI,{FBAB1F4E-D228-4D6E-9511-44DC83D6CBE2},2015/02/05 17:47:45+00,Unclassified,Farm
-84.6213261999005,34.0300047810282,242,Hometown Honey,Cobb,Knightsbridge Road NW,Kennesaw,0,ALFI,{56D89E8F-66FB-4E08-9389-7967EF53EDAD},2015/02/05 17:47:45+00,Unclassified,Farm
-84.1209517349726,33.4412578787375,243,Heritage Village Garden - Henry Gardens,Henry,Lake Dow Road,McDonough,0,Community Gardens of Henry County,{9B4E21E6-200D-4B32-9EBC-B78364789734},2015/01/30 21:10:10+00,Community,Garden
-84.433319703862,33.7268206859,244,Harnett/ Oakland City Community Garden,Fulton,Bridges Avenue,Atlanta,0,GO,{B7B38747-59EF-4201-8BB4-83C2FA64AF62},2015/01/30 21:10:10+00,Community,Garden
-84.399582621137,33.7416371004548,245,Rosa Burney - HABESHA,Fulton,Fulton Street SW,Atlanta,0,Park Pride,{D3513F0C-190D-4A60-A27C-B8FAF5D1A4DE},2015/01/30 21:10:10+00,Community,Garden
-84.1963586739233,33.8706677299357,246,Gribow Acres,Gwinnett,Indian Trail Drive, ,0,ALFI,{9CC3C936-E77D-474E-A9C3-636160EC9C07},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3694730327598,33.7807183668253,247,Grady High School Orchard,Fulton,Monroe Drive,Atlanta,0,ALFI,{4BB1F701-BD6E-4B46-83A7-E31963E24A1D},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.0365919136514,33.4715198314145,248,Green Ola Acres,Henry,N Ola Road, ,0,ALFI,{0E214475-EE64-427C-BACB-D95394BC38B9},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2790903873309,33.7684605137089,249,Decatur Kitchen Garden - Global Growers,DeKalb,S. Columbia Drive,Decatur,0,Global Growers Network,{9E335671-2EA8-41CC-BE73-9A4384F9B85B},2015/01/30 21:10:10+00,Community,Garden
-84.3786706669103,33.831790627164,250,Garden Hills Elementary School Orchard,Fulton,285 Sheridan Drive NE,Atlanta,30310,,{BFB22AEC-D4A5-41CC-8EB2-FFAB1C6E685C},2017/02/13 15:19:12+00,Unclassified,Garden
-84.7219103375245,33.602064530918,251,Galactic Farms,Fulton,Rivertown Road,Chattahoochee Hills,0,ALFI,{DE0597A9-FA98-4A7D-A35B-9559519BDFDF},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3062004218696,33.7373773040835,252,Gaia Gardens/ Love is Love Farm,DeKalb,Dancing Fox Road, ,0,ALFI_GO,{FF878BE0-59DC-49AF-AF84-CFD455414DD6},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3153517527849,34.2243334696699,253,Freehome Garden,Cherokee,Trinity Church Road, ,0,ALFI,{CA187CFC-9F91-4C0B-A951-53E08B971935},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2290374397246,33.8015721952913,254,Forty Oaks - Global Growers,DeKalb,Holly Hedge Road, ,0,Global Growers Network,{F76216CD-6463-4691-98DB-FCA9FA933BE7},2015/01/30 21:10:10+00,Community,Garden
-84.2664856110135,33.493024216784,255,Finca La Bella Farm,Henry,Benton Fields, ,0,ALFI,{DB4E2A9B-57B8-40FE-9C73-90C3C9FF088A},2015/02/05 17:47:45+00,Unclassified,Farm
-84.4190226676971,34.2298765438399,256,Fathers Boundary,Cherokee,Evans Cook Road, ,0,ALFI,{B9DF7670-6C7D-4401-B7F8-1F1BEDA565F7},2015/02/05 17:47:45+00,Unclassified,Farm
-84.683693516792,33.6322862714579,257,Fairywood Thicket Farm,Fulton,Cochran Mill Road, ,0,ALFI,{CE88DAD7-94FE-4494-BBFF-06171C784226},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3710667958213,33.785110346304,258,Education Garden at Piedmont Park,Fulton,Monroe Drive,Atlanta,0,ARC,{B6260705-462D-42FF-8243-7C8AE0C8B7F7},2015/01/30 21:10:10+00,Education,Garden
-84.707202661521,34.0011516052034,259,East of Eden,Cobb,Hayden Brook Drive, ,0,ALFI,{1604FCF1-306D-45D4-A2EC-1489E742C8B0},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3144482325352,33.7448347099031,260,Drew Charter School Orchard,DeKalb,E Lake Blvd SE,Atlanta,0,ALFI,{2494D29C-1A96-4767-B812-C8B4C04C1579},2015/02/05 17:47:06+00,Unclassified,Orchard
-83.9412274765281,33.8338715589805,261,Dillwood Farms,Gwinnett,Old Loganville Road, ,0,ALFI,{81B722A9-D28B-4B6F-A1BD-60C92D677567},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3302480874523,33.6374787638866,262,Decimal Place Farm,Clayton,Almach Avenue, ,0,ALFI,{E3633CE4-745D-43E7-A410-73244191982A},2015/02/05 17:47:45+00,Unclassified,Farm
-84.1987350945504,33.9259825322316,263,Dances with Bees,Gwinnett,Kimberly Lane, ,0,ALFI,{637CF7B2-63E6-4BCD-A7D3-399C984CCF03},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3310347630604,33.7470032420596,264,Crim High School Orchard,DeKalb,Memorial Drive SE,Atlanta,0,ALFI,{AED7E6A8-5E25-440E-9C2F-4AB414F7A36A},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.3945938659126,33.6671815850709,265,Crawford Long Middle School Orchard,Fulton,Latona Drive,Atlanta,0,ALFI,{809AEC8B-1183-450D-A4C1-0FDA791280BD},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.6554197850421,33.8360021826458,266,Cobb Senior Center - Austell Neighborhood Center,Cobb,Austell - Powder Springs Road,Austell,0,ACFB,{4B96760B-FCE5-4713-8138-D8849690A5D5},2015/01/30 21:10:10+00,Community,Garden
-84.4586952131573,34.1924613376607,267,Cloud Cattle Farm,Cherokee,Providence Drive,Holly Springs,0,ALFI,{6B302A0C-6F93-49B3-997F-C9935FBAAEA5},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3789800387588,34.2556784549244,268,Circle B Ranch,Cherokee,Jack Page Lane, ,0,ALFI,{9E575A2E-6317-40A0-9C56-92D6748F051E},2015/02/05 17:47:45+00,Unclassified,Farm
-84.4414718290647,34.1687984158677,269,Cagles Farm,Cherokee,Hickory Road,Holly Springs,0,ALFI,{405616AA-FDBD-4407-A914-DA81C51D248F},2015/02/05 17:47:45+00,Unclassified,Farm
-84.330839356707,33.7407426118734,270,Burgess Peterson Academy Orchard,DeKalb,Glenwood Avenue,Atlanta,0,GO,{AAB22E8A-0D8C-4075-BC2C-6E4BB695496B},2015/01/30 21:10:10+00,Community,Garden
-84.3308365770276,33.7406867809247,271,Burgess Peterson Academy Orchard,DeKalb,Glenwood Avenue,Atlanta,0,ALFI,{D74F0CAF-2741-4ADF-BAFD-E328E6273EAD},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.7042102679326,33.8863746623336,272,Brooks Garcia Farm,Cobb,Florence Road,Powder Springs,0,ALFI,{1F364C2F-22BB-4A84-A264-2E3D0F3D01F8},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3382207507641,33.8642348772818,273,Brookhaven/ DeKalb Service Center,DeKalb,Peachtree Road,Brookhaven,0,GO,{201C9575-9EE9-4A32-9678-AFF716FF32CB},2015/01/30 21:10:10+00,Community,Garden
-84.680543075335,33.8426704490271,274,Bray Family Farms,Cobb,Oglesby Road,Powder Springs,0,ALFI,{CFCADD9E-CB4E-4FE7-9133-248F9532E621},2015/02/05 17:47:45+00,Unclassified,Farm
-84.3663968672586,33.7248678902205,275,Boulevard Heights Community Garden,Fulton,Schuyler Avenue SE,Atlanta,0,ACFB_ALFI,{1372F59A-F88E-419D-8B28-71750A4AEC7E},2015/01/30 21:10:10+00,Community,Garden
-84.2160794737916,33.7294755938582,276,Besmaid Garden Essentials,DeKalb,Maplewood Drive, ,0,ALFI,{8F059156-290E-482A-AF71-DF8EE3403B22},2015/02/05 17:47:45+00,Unclassified,Farm
-84.2016105269367,33.7392979796838,277,Bamboo Creek Farm - Global Growers,DeKalb,Big Valley Way, ,0,Global Growers Network,{71ED5DB8-FD80-4113-81E1-9E360F7FC8C2},2015/01/30 21:10:10+00,Community,Garden
-84.3691345890205,33.8106793548911,278,Atlanta Fire Station #29 Orchard,Fulton,Monroe Drive,Atlanta,0,ALFI,{F2E23781-A7B4-46FB-B13C-DF3E5CFEF371},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.4085916138836,33.8710261037907,279,Atlanta Fire Station #27 Orchard,Fulton,Northside Drive NW,Atlanta,0,ALFI,{78593935-DCB6-41CB-9426-CEF09FBE26A0},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.464509186635,33.7229398709511,280,Atlanta Fire Station #25 Orchard,Fulton,Benjamin E. Mays Drive,Atlanta,0,ALFI,{2723E69F-371B-4346-B579-2E2EB34EF784},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.3476936331974,33.7419906080691,281,Atlanta Fire Station #13 Orchard,DeKalb,Metropolitan Avenue SE,Atlanta,0,ALFI,{A44A3F36-E8C2-44A8-BD78-66AD37BA0BD0},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.3684870439312,33.742295203834,282,Atlanta Fire Station #10 Orchard,Fulton,Boulevard SE,Atlanta,0,ALFI,{1410198A-0425-41B8-99C2-69A76F52126E},2015/02/05 17:47:06+00,Unclassified,Orchard
-84.3548108946152,33.7324121970653,283,"Atlanta Neighborhood Charter School, Inc",Fulton,820 Essie Avenue SE,Atlanta,30316,Captain Planet Foundation_ Project Learning Garden,{7BA7DE46-B816-4D4D-AAC0-0D018E40C80A},2017/02/13 15:53:03+00,Unclassified,Orchard
-84.3750387628148,33.7895342714348,284,Atlanta Botanical Gardens,Fulton,Piedmont Avenue,Atlanta,0,ALFI,{2B870267-9C58-4003-BB1E-ADA6F82DDC20},2015/01/30 21:10:10+00,Education,Garden
-83.981668086817,33.9455428446889,285,Applewood Towers II Community Garden,Gwinnett,Grayson Highway,Lawrenceville,0,ACFB,{D39C353E-49BC-4FD4-8ED7-7D2C2969F7CA},2015/01/30 21:10:10+00,Community,Garden
-84.7992407894598,33.7112914753253,286,Abundant Harvest Gardens,Douglas,Cowan Mill Road, ,0,ALFI,{1CA7D59D-F991-4532-9E57-7EBC13D13519},2015/02/05 17:47:45+00,Unclassified,Farm
-84.4692702948012,33.7658283423488,287,7th Day Adventist Community Garden (Berean Academy),Fulton,Hamilton E Holmes Dr NW,Atlanta,0,ACFB,{1A636D48-252F-4F74-ACFA-71F9773BDD28},2015/01/30 21:10:10+00,School,Garden
-84.391161745138,33.7650464661942,288,Atlanta Mission Urban Garden,Fulton,Ivan Allen Jr Blvd NW,Atlanta,0,GO,{23130B53-771E-4878-8A75-F7238743FBCD},2015/01/30 21:10:10+00,Community,Garden
-84.3862554014623,33.8418570807286,289,Buckhead Men's Garden Club,Fulton,W Paces Ferry,Atlanta,0,GO,{EBD1E4D6-E2A6-4022-A0A2-D3ED335DE6D6},2015/01/30 21:10:10+00,Community,Garden
-84.3584288471268,33.770092901918,290,Poncey Highland Community Garden (Freedom Park),Fulton,Freedom Parkway,Atlanta,0,Park Pride,{20A2E105-9115-4C49-AA0A-C4C559D4D1D0},2015/01/30 21:10:10+00,Community,Garden
-84.4411152952035,33.7750031501964,291,Grove Park Community Garden,Fulton,Hortense Place,Atlanta,0,Park Pride,{B1860022-15F6-4B1D-ABD2-1B59779B808D},2015/01/30 21:10:10+00,Community,Garden
-84.3760886296044,33.7527327323905,292,Selena S. Butler Community Garden,Fulton,Wm Holmes Borders Sr. Drive SE,Atlanta,0,Park Pride,{46EC63F7-DCBD-40BB-A7B8-06FD9EAEAA1E},2015/01/30 21:10:10+00,Community,Garden
-84.5164167560391,34.1045736104086,293,Woodstock Community Garden,Cherokee,Dobbs Road,Woodstock,0,ACFB,{FA142B33-DB02-478B-931F-7FB61C56B6B5},2015/01/30 21:10:10+00,Community,Garden
-84.2576698100196,33.7109946624905,294,Wonderland Gardens,DeKalb,Rainbow Drive, ,0,ACFB,{D057098F-BEE7-4422-94A7-9F7A53F09044},2015/01/30 21:10:10+00,Community,Garden
-84.1586419084481,33.4342579731886,295,Windy Hill Community Garden,Henry,Windy Hill Road,McDonough,0,Community Gardens of Henry County,{D9A4BE31-AE00-40D0-9587-CEE14B2BA0DB},2015/01/30 21:10:10+00,Community,Garden
-84.1398094566808,33.4443444125242,296,Hooten Street Garden,Henry,Hooten Street,McDonough,0,Community Gardens of Henry County,{077BE516-8B36-4AED-A329-2371193FF84B},2015/01/30 21:10:10+00,Community,Garden
-84.1381206252701,33.3191841399611,297,Cubihatcha Plot,Henry,Collins Road, ,0,Community Gardens of Henry County,{F740D7BB-25E6-4245-A560-F3D86146E211},2015/01/30 21:10:10+00,Community,Garden
-84.4307806002498,33.7404267643957,298,West End - Mother Clyde Community Garden,Fulton,Oak Street,Atlanta,0,ACFB,{9418252D-370F-4D3F-A683-F7F40A64BF8E},2016/06/14 15:49:32+00,Community,Garden
-84.4105241352473,33.800751661797,299,Northside Shepherd Senior Center/ Vivian T. Minor Adult Daycare Community Garden,Fulton,1705 Commerce Drive,Atlanta,0,ACFB,{4E4EBAC9-B881-43F2-A242-B55E15AF2C39},2015/01/30 21:10:10+00,Community,Garden
-84.5465440668403,33.9116186721506,300,Marietta Homeless Authority,Cobb,1712 Oak Street SE, ,0,ACFB,{047701E2-BAF7-4620-A64B-1C3EADC00DA6},2015/01/30 21:10:10+00,Community,Garden
-84.5763376508704,33.8276837485149,301,Mableton Community Garden,Cobb,5239 Floyd Road, ,0,ACFB,{3F0C3384-06FD-4A9A-BE7B-380F1D5D5091},2015/01/30 21:10:10+00,Community,Garden
-84.5739507720426,33.3836177498486,302,Peachtree City Community Garden,Fayette,Kelly Drive,Peachtree City,0,ACFB,{46E8D4D3-DB16-467A-9753-BAC7305618C0},2015/01/30 21:10:10+00,Community,Garden
-84.2565995559207,33.7929227253863,303,Tobie Grant Community Garden,DeKalb,Tobie Circle, ,0,ACFB,{334C2AD2-93FB-4AE0-B9EE-E2A5FD475B90},2015/01/30 21:10:10+00,Community,Garden
-84.3049283747777,33.7776887579873,304,Tanyard Creek Community Garden,DeKalb,Oakland Street and Northern Avenue,Decatur,0,ACFB,{8093DF41-91C8-4495-82A6-34BF015C7DA5},2015/01/30 21:10:10+00,Community,Garden
-84.2465927137436,33.746319334405,305,Peachcrest Senior Center,DeKalb,Sherrydale Lane, ,0,ACFB,{FFC8F828-AD53-46B8-A4BB-98E6880151CB},2015/01/30 21:10:10+00,Community,Garden
-84.2670384768572,33.710721102605,306,Magnolia Circle Senior Garden,DeKalb,Dash Lewis Drive, ,0,ACFB,{F31D9A0F-DDBB-4B6F-BF80-8E392D97A7F3},2015/01/30 21:10:10+00,Community,Garden
-84.2612144141759,33.9066344332163,307,Honeysuckle Park Community Garden,DeKalb,Pleasant Valley Drive,Doraville,0,ACFB,{AD6A97BA-B511-40AD-9AF6-326E5230D22F},2015/01/30 21:10:10+00,Community,Garden
-84.3367218630365,33.9313088855571,308,Spruill Center Community Garden,DeKalb,Ashford Dunwoody Road at Meadow Lane,Dunwoody,0,ACFB,{2D0974D2-7E61-46BB-B7C7-6867418DC0BB},2015/01/30 21:10:10+00,Community,Garden
-84.383739455947,33.7006045962719,309,South Bend Park Community Garden,Fulton,Compton Drive,Atlanta,0,ACFB,{8A0BC642-20E3-4F30-840E-0259D9271003},2015/01/30 21:10:10+00,Community,Garden
-84.2976542519884,33.8047715083316,310,Medlock Park Community Garden,DeKalb,1031 Scott Circle,Decatur,30033,DeKalb County,{35051BDF-BD06-46D7-B093-C7D4467B4A36},2016/12/21 17:13:53+00,Community,Garden
-84.2939583306191,33.9340574658989,311,St. Patrick's Episcopal Church/ Malachi's Garden,DeKalb,4755 North Peachtree Road,Dunwoody,0,ACFB,{E3308709-0A0A-47EB-9597-FA8C9154092E},2015/01/30 21:10:10+00,Community,Garden
-84.2559913384206,33.7874406223086,312,Scottdale Senior Center Community Garden,DeKalb,3262 Chapel Street, ,0,ACFB,{17726F9C-35D5-45A7-8465-03F0FC1F0795},2015/01/30 21:10:10+00,Community,Garden
-84.2919367985379,33.7282002977882,313,St. Peter Claver School,DeKalb,2560 Tilson Road, ,0,ACFB,{F7DD35AD-2411-40F6-947A-89F449CED01E},2015/01/30 21:10:10+00,School,Garden
-84.406298655836,33.7009645657562,314,Community Life at Brookside Park Apartments,Fulton,2000 Rambling Drive SW,Atlanta,0,ACFB,{5D27D53A-7BA3-4DB3-8076-FD701996BDED},2015/01/30 21:10:10+00,Community,Garden
-84.2998865013315,33.8672173054704,315,Rosalynn Apartments Community Garden,DeKalb,2198 Dresden Drive, ,0,ACFB,{EC45CA81-EC09-4929-9BDD-F2746CB5B1E6},2015/01/30 21:10:10+00,Community,Garden
-84.3481855568626,33.7745133812551,316,Druid Hills Preschool,DeKalb,1200 Ponce de Leon Avenue NE,Atlanta,0,ACFB,{5583455E-33F3-4D82-BB28-7354F491961C},2017/02/13 16:15:10+00,Community,Garden
-84.5477424671673,33.6785154337314,317,Catholic Church of the Most Blessed Sacrament,Fulton,2971 Butner Road, ,0,ACFB,{87AE4C8F-9ED8-43B6-9C78-F9EDDAA516FA},2015/01/30 21:10:10+00,Community,Garden
-84.502820139348,33.800729944726,318,Riverview Landing Community Garden,Cobb,6269 Riverview Road, ,0,ACFB,{BEDB8EC1-BBD2-4EF8-B519-80F9EAF9383A},2015/01/30 21:10:10+00,Community,Garden
-84.2985245516302,33.7674469626049,319,Renfroe Middle School,DeKalb,220 West College Avenue,Decatur,0,ACFB,{E523A9C0-3F7E-4F1F-A289-039EF2C876E5},2015/01/30 21:10:10+00,School,Garden
-84.2987034285367,33.7695576666649,320,Decatur High School Community Garden,DeKalb,West College Avenue,Decatur,0,ACFB,{08200A8E-A559-40B3-A8D6-C97A84366956},2015/01/30 21:10:10+00,School,Garden
-84.0798247580866,33.8329175884497,321,Rainbow Heights CPACS Garden,Gwinnett,2165 Ross Road, ,0,ACFB,{7893A9BE-FA96-4FFB-AD68-B259C0ED5F8B},2015/01/30 21:10:10+00,Community,Garden
-84.3317265927887,33.875768678095,322,Oglethorpe University,DeKalb,Peachtree Road NE,Brookhaven,0,ACFB,{6A4D5C3B-64ED-4307-9BC7-7F8CCC737E9A},2015/01/30 21:10:10+00,Community,Garden
-84.1303569960452,33.8714328691933,323,Parkview Neighborhood Community Garden,Gwinnett,4875 Lilburn Stone Mountain Road,Lilburn,0,ACFB,{F6A381E3-75D1-462F-A24A-911022577959},2015/01/30 21:10:10+00,Community,Garden
-84.3008239540989,33.932159019477,324,Dunwoody Community Garden,DeKalb,Brook Run Avenue,Dunwoody,0,ACFB,{3CA14570-72FF-466F-8975-4FE7F014FB6D},2015/01/30 21:10:10+00,Community,Garden
-84.3294835701145,33.7430503026611,325,Parkview Community Garden at DeKalb Memorial Park,DeKalb,Wilkinson Drive,Atlanta,0,ACFB,{425BD9B6-853A-4648-86AA-B6CFFB5976C8},2015/01/30 21:10:10+00,Community,Garden
-84.3059891171406,33.7637444722859,326,Oakhurst Elementary School,DeKalb,175 Mead Road,Decatur,0,ACFB,{E2E6C9BC-9DBD-4041-B168-990325EECD60},2015/01/30 21:10:10+00,School,Garden
-84.3632545673826,33.9678313282154,327,North Springs United Methodist Church,Fulton,7770 Roswell Road,Sandy Springs,0,ACFB,{9CE19E84-8A99-4F46-A4B5-33E6684E000C},2015/01/30 21:10:10+00,Community,Garden
-84.4572023058849,33.7754805474564,328,Super Giant Food Urban Health Initiative Community Garden,Fulton,2176 Donald Lee Hollowell NW,Atlanta,0,ACFB,{3AACC1DD-17DA-48A0-AD38-FE10258338AC},2015/01/30 21:10:10+00,Community,Garden
-84.340222723903,33.7695822113294,329,Mary Lin Elementary School,DeKalb,586 Candler Park Drive NE,Atlanta,0,ACFB,{EEB3D5D4-5BBA-4E7E-8A34-A94BA5555BB5},2015/01/30 21:10:10+00,School,Garden
-84.4147524700428,33.7675367962595,330,Atlanta Harm Reduction Coalition,Fulton,472 Paines Avenue NW,Atlanta,0,ACFB,{6DF2E096-1361-4908-A4F2-5E21A87A6D39},2016/06/14 16:02:37+00,Community,Garden
-84.3628095360081,33.8261828027918,331,Marian Road Senior High Rise,Fulton,760 Sidney Marcus Blvd NW,Atlanta,0,ACFB,{B4E10F95-5AAB-4E30-AC58-6F9ECF136662},2015/01/30 21:10:10+00,Community,Garden
-84.6584513238591,33.8985853927606,332,Macland Road Presbyterian Church,Cobb,3615 Macland Road, ,0,ACFB,{BAF29651-E9C2-4C9F-925A-3B0D48CABD9A},2015/01/30 21:10:10+00,Community,Garden
-84.0983126971112,33.7143221613842,333,Lucious Sanders Recreation Center,DeKalb,2484 Bruce St.,Lithonia,30058,DeKalb County,{538E721A-555A-435C-B0FA-954D2F1ADB67},2016/12/21 17:08:41+00,Community,Garden
-84.3423992934737,33.8351831314487,334,Skyland Trail,DeKalb,1903 North Druid Hills Road NE,Brookhaven,0,ACFB,{0D0B91DA-D5D6-45EC-9C46-B067BC6774EA},2015/01/30 21:10:10+00,Community,Garden
-84.1645401666196,33.7140369475634,335,Lou Walker Senior Garden,DeKalb,2538 Panola Road, ,0,ACFB,{E6E9D70D-8E79-47C1-8143-DA526DDADC6D},2015/01/30 21:10:10+00,Community,Garden
-84.385545346994,33.95375888389,336,Lost Corner Park Community Garden,Fulton,Brandon Mill Road and Riverside Drive,Sandy Springs,0,ACFB,{45C8D94C-1B60-4994-BBEA-45B634C22C1C},2015/01/30 21:10:10+00,Community,Garden
-84.4018248353759,33.7957032721946,337,Loring Heights Community Garden,Fulton,426 Deering Road,Atlanta,0,ACFB,{0800DC05-6DEB-424C-A358-DCBA36D3D88A},2015/01/30 21:10:10+00,Community,Garden
-84.1330000317605,33.8850070269503,338,Lilburn Community Garden,Gwinnett,Camp Creek Road,Lilburn,0,ACFB,{C9785C92-C846-4471-BB24-B032D0EB1754},2017/02/02 13:47:05+00,Community,Garden
-84.4483265856177,33.7097848997184,339,QLS Haven & Garden Apartments,Fulton,1840 & 1870 Campbellton Road,Atlanta,0,ACFB,{4233A831-1F32-476B-9F9C-EF346CC4F4AC},2015/01/30 21:10:10+00,Community,Garden
-84.0705083335835,34.0894983620623,340,North Gwinnett Church,Gwinnett,4963 West Price Road, ,0,ACFB,{055F1D11-06CE-4980-8CE0-14E1603D5727},2015/01/30 21:10:10+00,Community,Garden
-84.3893502577826,33.7171470973906,341,Georgia Citizens Coalition on Hunger,Fulton,9 Gammon Avenue,Atlanta,0,ACFB,{A5C4BA33-B167-46D7-8038-CD7D3E9E5078},2015/01/30 21:10:10+00,Community,Garden
-84.3521576018738,33.7342787509258,342,Holy Comforter Episcopal Church,Fulton,737 Woodland Avenue SE,Atlanta,0,ACFB,{9645DC14-5A48-4385-8B0C-04C572DAD5A2},2015/01/30 21:10:10+00,Community,Garden
-84.3933141083348,34.0141320125858,343,High Meadows School,Fulton,1055 Willeo Road,Roswell,0,ACFB,{D4DC5D36-1323-4328-BD8D-FE297F7657F1},2015/01/30 21:10:10+00,School,Garden
-84.232160170808,33.8633651359431,344,Henderson Park Community Garden,DeKalb,2723 Henderson Rd,Tucker,30084,DeKalb County,{4E3AE056-336E-480E-B3BF-C6B8B884EC1E},2016/12/21 17:05:57+00,Community,Garden
-84.2922107983255,33.7760436587163,345,Heavenly Harvest Garden - Decatur First UMC,DeKalb,300 E Ponce de Leon Avenue,Decatur,0,ACFB,{678D5470-EEBF-471E-A92F-A474E62781C2},2015/01/30 21:10:10+00,Community,Garden
-84.223490351089,33.766351580558,346,First St Peter AME Church,DeKalb,1074 S Indian Creek Drive, ,0,ACFB,{068482D0-54BA-4E15-AA3B-8647FC4355D6},2015/01/30 21:10:10+00,Community,Garden
-84.1098858185454,33.7062075907986,347,First St Paul AME Church,DeKalb,2687 Klondike Road,Lithonia,0,ACFB,{88B00D89-0A05-4839-8FA2-3858DB5E5549},2015/01/30 21:10:10+00,Community,Garden
-84.3396625488343,33.7669873980762,348,First Existentialist Church,DeKalb,470 Candler Park Drive,Atlanta,0,ACFB,{3BC25381-CF86-4FCE-AF0A-1DFD0C0FA98B},2015/01/30 21:10:10+00,Community,Garden
